Property_Type,Location,Price,Price_Currency,Total_Area_m2,Covered_Area_m2,Room_number,Bathroom_number,Expenses,Expenses_Currency
Casa,"Fincas De Iraola I, Berazategui, Berazategui, Buenos Aires",395000,USD,894,148, 5,2,39000,ARS
Casa,"Villa Adelina, San Isidro, Buenos Aires",220000,USD,330,95, 3,1,N/A,N/A
Casa,"Bernal Oeste, Quilmes, Buenos Aires",59000,USD,150,76, 3,1,N/A,N/A
Casa,"Moreno, Moreno, Buenos Aires",115000,USD,505,210, 4,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",105000,USD,157.07,127.28, 4,2,N/A,N/A
Casa,"Martin Coronado, Tres De Febrero, Buenos Aires",99000,USD,300,220, 4,2,N/A,N/A
Casa,"Parque Chas, Capital Federal",335000,USD,141,117, 5,3,N/A,N/A
Casa,"Vicente Lopez, Vicente Lopez, Buenos Aires",340000,USD,270,200, 5,2,N/A,N/A
Casa,"Lomas Del Mirador, La Matanza, Buenos Aires",164900,USD,237,180, 4,2,N/A,N/A
Casa,"Los Cardales, Exaltacion De La Cruz, Buenos Aires",800000,USD,775,480, 9,8,50000,ARS
Casa,"Castelar Sur, Castelar, Moron, Buenos Aires",259000,USD,314.13,249, 5,3,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 137",Solicitar,precio,137,137, 5,1,N/A,N/A
Casa,"Caseros, Tres De Febrero, Buenos Aires",47999,USD,184,118, 3,1,N/A,N/A
Casa,"Santa Barbara, Benavidez, Tigre, Buenos Aires",600000,USD,270,180, 4,2,30000,ARS
Casa,"San Sebastian, Pilar, Pilar, Buenos Aires",220000,USD,850,158, 3,2,30000,ARS
Casa,"Caseros, Tres De Febrero, Buenos Aires",67000,USD,163,75, 3,1,N/A,N/A
Casa,"Saladillo, Rosario, Rosario, Santa Fe",185000,USD,185,155, 4,2,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",500000,USD,176,176, 6,3,200,USD
Casa,"Villa Devoto, Capital Federal",238000,USD,140,100, 4,2,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio",Solicitar,precio,106.44,102.47, 3,1,N/A,N/A
Casa,"Sunchales, Castellanos, Santa Fe  Solicitar precio 178",Solicitar,precio,178,178, 4,2,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",89900,USD,173,163, 5,2,N/A,N/A
Casa,"Quilmes Oeste, Quilmes, Buenos Aires",80000,USD,360,100, 3,2,N/A,N/A
Casa,"Lomas Del Mirador, La Matanza, Buenos Aires",165000,USD,305,120, 6,2,N/A,N/A
Casa,"Loma Hermosa, Tres De Febrero, Buenos Aires",59000,USD,200,84, 3,1,N/A,N/A
Casa,"Los Alisos, San Antonio, Jujuy",58000,USD,130,130, 5,2,N/A,N/A
Casa,"Tortugas Country Club, Manuel Alberti, Pilar, Buenos Aires",1700000,USD,1960,506, 8,5,N/A,N/A
Casa,"Tigre, Tigre, Buenos Aires",255000,USD,178,130, 4,2,N/A,N/A
Casa,"Don Carlos, Manuel B Gonnet, La Plata, Buenos Aires",190000,USD,150,150, 4,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",250000,USD,563,200, 6,3,N/A,N/A
Casa,"7 Jefes, Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 200",Solicitar,precio,200,200, 5,2,N/A,N/A
Casa,"Lisandro Olmos Etcheverry, La Plata, Buenos Aires",95000,USD,86,86, 2,1,N/A,N/A
Casa,"El Jaguel, Ituzaingo, Buenos Aires",195000,USD,493,95, 3,1,30000,ARS
Casa,"City Bell, La Plata, Buenos Aires",95000,USD,172,152, 4,1,3000,ARS
Casa,"General Roca, General Roca,",85000,USD,274,274, 8,4,N/A,N/A
Casa,"Avellaneda, Buenos Aires",179999,USD,276,239, 5,2,N/A,N/A
Casa,"Martinez, San Isidro, Buenos Aires  Solicitar precio",Solicitar,precio,259.8,245, 4,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires  Solicitar precio 160",Solicitar,precio,160,160, 4,3,N/A,N/A
Casa,"Dina Huapi, Pilcaniyeu,",95000,USD,73,58, 3,1,N/A,N/A
Casa,La,129000,USD,124,102, 4,2,15000,ARS
Casa,"La Union, Ezeiza, Buenos Aires",110000,USD,1000,100, 4,1,N/A,N/A
Casa,"Arturo Segui, La Plata, Buenos Aires",38000,USD,771,50, 1,1,N/A,N/A
Casa,San,495000,USD,800,184, 4,2,N/A,N/A
Casa,"Santo Tome, Santa Fe Capital, Santa Fe",49000,USD,150,150, 4,2,N/A,N/A
Casa,"Montecarlo, Del Viso, Pilar, Buenos Aires",134900,USD,150,100, 3,1,12000,ARS
Casa,La,229000,USD,183,165, 6,2,20000,ARS
Casa,"Banfield, Lomas De Zamora, Buenos Aires",260000,USD,363,196, 5,2,N/A,N/A
Casa,"Merlo, Merlo, Buenos Aires",72000,USD,111,100, 3,1,N/A,N/A
Casa,"Everlinks Golf Y Country, Lujan, Lujan, Buenos Aires",240000,USD,2000,161, 4,2,26000,ARS
Casa,"Colegiales, Capital Federal",460000,USD,320,220, 5,3,N/A,N/A
Casa,"Merlo, Merlo, Buenos Aires",220000,USD,292,210, 6,3,N/A,N/A
Casa,"Arroyo Dulce, Lujan, Lujan, Buenos Aires",300000,USD,905,290, 5,3,23000,ARS
Casa,"Castelar Sur, Castelar, Moron, Buenos Aires",200000,USD,175,175, 4,1,N/A,N/A
Casa,"Villa Luro, Capital Federal",203000,USD,242.09,210.19, 4,1,N/A,N/A
Casa,"Abasto, Rosario, Rosario, Santa Fe",595000,USD,350,300, 7,4,N/A,N/A
Casa,"Gerli, Lanus, Buenos Aires",89900,USD,282,196, 7,1,N/A,N/A
Casa,"El Talar, Tigre, Buenos Aires",80000,USD,80,80, 4,3,N/A,N/A
Casa,"Don Carlos, Manuel B Gonnet, La Plata, Buenos Aires  Solicitar precio",Solicitar,precio,460,360, 7,2,7000,ARS
Casa,"Villa De Mayo, Malvinas Argentinas, Buenos Aires",85000,USD,110,110, 3,1,N/A,N/A
Casa,"General Pacheco, Tigre, Buenos Aires",150000,USD,271,86, 4,1,N/A,N/A
Casa,"Bragado, Bragado, Buenos Aires",219000,USD,399,280, 5,3,N/A,N/A
Casa,"San Vicente, Cordoba, Capital,",35000,USD,141,141, 5,2,N/A,N/A
Casa,"Nuevo Quilmes, Quilmes, Quilmes, Buenos Aires",1080000,USD,410,400, 6,4,38000,ARS
Casa,"Bragado, Bragado, Buenos Aires",219000,USD,399,280, 5,3,N/A,N/A
Casa,"Lujan De Cuyo, Lujan De Cuyo, Mendoza",99000,USD,140,140, 5,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",110000,USD,519,150, 4,1,N/A,N/A
Casa,"Remedios De Escalada, Lanus, Buenos Aires",110000,USD,238,135, 5,3,N/A,N/A
Casa,"Dina Huapi, Pilcaniyeu,",95000,USD,73,58, 3,1,N/A,N/A
Casa,"San Isidro Labrador, Villanueva, Tigre, Buenos Aires",348000,USD,313,255, 5,3,28000,ARS
Casa,"Guadalupe Norte, General Obligado, Santa Fe",60000,USD,137.25,105, 5,1,N/A,N/A
Casa,"Ciudad Evita, La Matanza, Buenos Aires",85000,USD,578.66,118.41, 3,1,N/A,N/A
Casa,"Pilar Centro, Pilar, Pilar, Buenos Aires",110000,USD,311,311, 6,2,N/A,N/A
Casa,"Matheu, Rosario, Rosario, Santa Fe  Solicitar precio 163",Solicitar,precio,163,70, 4,1,N/A,N/A
Casa,"Barrio Parque Leloir, Ituzaingo, Buenos Aires",480000,USD,825,305, 4,3,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",350000,USD,380,380, 5,3,N/A,N/A
Casa,"Pueblo Esther, Rosario, Santa Fe",50000,USD,360,142, 3,1,N/A,N/A
Casa,"Villa Allende Parque, Cordoba, Capital,",129900,USD,298,298,N/A,3,N/A,N/A
Casa,"General Pueyrredon, Cordoba, Capital,",38000,USD,124,124, 8,2,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 179",Solicitar,precio,179,179, 8,2,N/A,N/A
Casa,"El Libertador, Tres De Febrero, Buenos Aires",75000,USD,238,206, 6,3,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",55000,USD,314,90, 4,1,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe",32000,USD,48,48, 2,1,N/A,N/A
Casa,"San Sebastian, Escobar, Buenos Aires",72000,USD,145,120, 4,1,30000,ARS
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",140000,USD,101,81, 3,1,N/A,N/A
Casa,"Isidro Casanova, La Matanza, Buenos Aires",49900,USD,159,159, 5,1,N/A,N/A
Casa,"Sauce Viejo, Santa Fe Capital, Santa Fe",370000,USD,550,550, 6,2,N/A,N/A
Casa,"San Salvador De Jujuy, Dr Manuel Belgrano, Jujuy",8800000,ARS,208,80, 5,1,N/A,N/A
Casa,"Rio Ceballos, Colon,",23990,USD,429,70, 4,1,N/A,N/A
Casa,"Rafaela, Castellanos, Santa Fe  Solicitar precio 492",Solicitar,precio,492,203, 6,1,N/A,N/A
Casa,"Villa Celina, La Matanza, Buenos Aires",170000,USD,333.3,234.94, 8,2,N/A,N/A
Casa,"La Florida, Rosario, Rosario, Santa Fe",250000,USD,487,106, 4,1,N/A,N/A
Casa,"Microcentro, Rafaela, Castellanos, Santa Fe  Solicitar precio 167",Solicitar,precio,167,167, 6,2,N/A,N/A
Casa,"Estancia Santa Lucia, Santa Ana, Santa Maria,",70000,USD,155,130, 5,3,N/A,N/A
Casa,"Vicente Lopez, Vicente Lopez, Buenos Aires",440000,USD,244.8,240, 4,2,N/A,N/A
Casa,"Villa Ciudad De Nieva, Dr Manuel Belgrano, Jujuy  Solicitar precio 360",Solicitar,precio,360,340, 8,3,N/A,N/A
Casa,"San Antonio De Padua, Merlo, Buenos Aires",65000,USD,90,90, 3,1,N/A,N/A
Casa,"Bella Vista, San Miguel, Buenos Aires",179000,USD,255,150, 4,2,2000,ARS
Casa,"City Bell, La Plata, Buenos Aires",350000,USD,15000,200, 4,1,N/A,N/A
Casa,"Ciudad Jardin Del Palomar, Tres De Febrero, Buenos Aires",199000,USD,210,90, 4,2,N/A,N/A
Casa,"Caseros, Tres De Febrero, Buenos Aires",50000,USD,196,70, 3,1,N/A,N/A
Casa,"La Calera, Colon,",359900,USD,230,200, 7,3,13000,ARS
Casa,"Monte Castro, Capital Federal",320000,USD,278.26,162.25, 4,3,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",99900,USD,160,160,N/A,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",89000,USD,415,120, 6,1,N/A,N/A
Casa,"Costas De Manantiales, Cordoba, Capital,",120000,USD,139,139, 3,2,5000,ARS
Casa,"Zona Sur, Salta, Capital, Salta",145000,USD,230,210, 5,3,N/A,N/A
Casa,"Apostoles, Apostoles, Misiones",180000,USD,452.41,306, 7,3,N/A,N/A
Casa,"Cordoba, Capital,",690000,USD,500,500,N/A,4,150,ARS
Casa,"Remedios De Escalada, Lanus, Buenos Aires",125000,USD,119,70, 3,1,N/A,N/A
Casa,"Villa Castells, La Plata, Buenos Aires",77000,USD,145,95, 4,1,N/A,N/A
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",249000,USD,284,259, 6,3,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",400000,USD,1620,421, 7,2,N/A,N/A
Casa,"Pablo Podesta, Tres De Febrero, Buenos Aires",79000,USD,310,96, 3,1,N/A,N/A
Casa,"Longchamps, Almirante Brown, Buenos Aires",80000,USD,280,240, 4,2,N/A,N/A
Casa,"Burzaco, Almirante Brown, Buenos Aires",170000,USD,151,131, 4,2,N/A,N/A
Casa,"Tablada, La Matanza, Buenos Aires",63500,USD,200,3, 6,3,N/A,N/A
Casa,"Kentucky Club De Campo, Funes, Rosario, Santa Fe",990000,USD,430,305, 6,3,N/A,N/A
Casa,"Libertad, Merlo, Buenos Aires",35000,USD,241,115, 4,3,N/A,N/A
Casa,"La Perla Norte, Mar Del Plata, General Pueyrredon, Buenos Aires",155000,USD,345,305, 7,4,N/A,N/A
Casa,"Colastine, Santa Fe Capital, Santa Fe",82000,USD,157,142, 4,2,N/A,N/A
Casa,Pilar Del Este,210000,USD,172,147, 3,2,N/A,N/A
Casa,"Haedo Norte, Haedo, Moron, Buenos Aires",330000,USD,600,210, 5,4,N/A,N/A
Casa,"Quilmes Oeste, Quilmes, Buenos Aires",73000,USD,140,120, 4,2,N/A,N/A
Casa,"Funes, Rosario, Santa Fe",89000,USD,90,90, 4,1,N/A,N/A
Casa,"Cinco Esquinas, Rosario, Rosario, Santa Fe",98000,USD,200,160, 6,2,N/A,N/A
Casa,"Maquinista F Savio, Escobar, Buenos Aires",65000,USD,330,118, 4,1,N/A,N/A
Casa,"Acassuso, San Isidro, Buenos Aires",2300000,USD,1736,654, 6,4,N/A,N/A
Casa,"Caseros, Tres De Febrero, Buenos Aires",180000,USD,400,111, 3,2,N/A,N/A
Casa,"La Reja, Moreno, Buenos Aires",55000,USD,320,110, 3,2,N/A,N/A
Casa,"La Lonja, Pilar, Buenos Aires",59900,USD,291.5,86.2, 3,1,N/A,N/A
Casa,"Funes, Rosario, Santa Fe",120000,USD,179.2,113.9, 3,1,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",530000,USD,4430,240, 5,2,N/A,N/A
Casa,"Villa Vatteone, Florencio Varela, Buenos Aires  Solicitar precio 360",Solicitar,precio,360,196, 5,3,N/A,N/A
Casa,"Villa Dominico, Avellaneda, Buenos Aires",89900,USD,144,74, 7,2,N/A,N/A
Casa,"Villa Lugano, Capital Federal",109000,USD,200,120, 5,2,N/A,N/A
Casa,"Entre Boulevares, Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 185",Solicitar,precio,185,185, 4,2,N/A,N/A
Casa,"Bella Vista, Rosario, Rosario, Santa Fe",30000,USD,149,89, 6,2,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 380",Solicitar,precio,380,380, 9,2,N/A,N/A
Casa,"Solares Del Talar, Don Torcuato, Tigre, Buenos Aires",379000,USD,957.25,280.88, 6,2,N/A,N/A
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",95000,USD,100,100, 3,1,N/A,N/A
Casa,"El Canton, Escobar, Buenos Aires",249000,USD,190,147, 4,2,30000,ARS
Casa,"Ranelagh, Berazategui, Buenos Aires",75000,USD,106,91, 4,2,N/A,N/A
Casa,"Villa Adelina, San Isidro, Buenos Aires",299900,USD,546,180, 5,2,N/A,N/A
Casa,"Lujan, Lujan, Buenos Aires",110000,USD,757.59,110, 4,3,N/A,N/A
Casa,"Parque Patricios, Capital Federal",235000,USD,280,240,N/A,2,N/A,N/A
Casa,"General Pueyrredon, Cordoba, Capital,",75000,USD,544,360, 8,3,N/A,N/A
Casa,"Arguello, Cordoba, Capital,",58999,USD,156,118, 7,2,N/A,N/A
Casa,"Esperanza, Las Colonias, Santa Fe",79000,USD,180,180, 6,2,N/A,N/A
Casa,"Barracas, Capital Federal",289000,USD,310,300, 6,3,N/A,N/A
Casa,"Hurlingham, Hurlingham, Buenos Aires",104990,USD,305,153, 4,2,N/A,N/A
Casa,"Monte Castro, Capital Federal  Solicitar precio 165",Solicitar,precio,165,137, 3,1,N/A,N/A
Casa,"Villa General Mitre, Capital Federal",225000,USD,290,250, 9,3,N/A,N/A
Casa,"Fincas De Hudson, Guillermo E Hudson, Berazategui, Buenos Aires",340000,USD,687.64,200, 5,2,40000,ARS
Casa,"Tolosa, La Plata, Buenos Aires",103000,USD,185,185, 5,1,N/A,N/A
Casa,"Lomas Del Mirador, La Matanza, Buenos Aires",135000,USD,204,159, 5,1,N/A,N/A
Casa,"Ituzaingo, Ituzaingo, Buenos Aires",650000,USD,639,639, 5,5,N/A,N/A
Casa,"Victoria, San Fernando, Buenos Aires",155000,USD,300,127, 4,2,N/A,N/A
Casa,"Bernal Este, Quilmes, Buenos Aires",370000,USD,466,466, 5,3,N/A,N/A
Casa,"San Carlos Country Club, Pablo Nogues, Malvinas Argentinas, Buenos Aires",429000,USD,270,240, 7,3,35000,ARS
Casa,"General Pacheco, Tigre, Buenos Aires",147000,USD,112,97, 4,1,N/A,N/A
Casa,"San Miguel, Buenos Aires",108000,USD,131,86, 4,1,1500,ARS
Casa,"Monte Chingolo, Lanus, Buenos Aires",69000,USD,190,80, 3,1,N/A,N/A
Casa,Capilla Del,95000,USD,255,164, 5,1,N/A,N/A
Casa,"Abril Club De Campo, Guillermo E Hudson, Berazategui, Buenos Aires",630000,USD,393,363, 4,3,60000,ARS
Casa,"Wilde, Avellaneda, Buenos Aires",95000,USD,180,180, 6,2,N/A,N/A
Casa,"Belgrano, Rafaela, Castellanos, Santa Fe",55000,USD,430,123.13, 3,1,N/A,N/A
Casa,"Manantiales, Cordoba, Capital,",135000,USD,162,135, 8,2,N/A,N/A
Casa,"Independencia, Rafaela, Castellanos, Santa Fe",95000,USD,84,70, 5,1,N/A,N/A
Casa,"9 De Julio, Rafaela, Castellanos, Santa Fe",26000,USD,45.4,45.4, 3,1,N/A,N/A
Casa,"Belen De Escobar, Escobar, Buenos Aires",109000,USD,99,99, 3,2,N/A,N/A
Casa,"Funes, Rosario, Santa Fe",180000,USD,747,313, 7,3,N/A,N/A
Casa,"Rincon De Milberg, Tigre, Buenos Aires",310000,USD,405,223, 5,3,N/A,N/A
Casa,"Moron, Moron, Buenos Aires",89000,USD,208,97.68, 5,2,N/A,N/A
Casa,"Lanus Oeste, Lanus, Lanus, Buenos Aires",153000,USD,220,200, 4,2,N/A,N/A
Casa,"San Isidro, San Isidro, Buenos Aires",449000,USD,238,238, 6,3,N/A,N/A
Casa,"Santo Tomas, Pilar, Buenos Aires",139900,USD,484,115.02, 4,2,25000,ARS
Casa,"Hurlingham, Hurlingham, Buenos Aires",150000,USD,433,145, 5,2,N/A,N/A
Casa,"Quilmes, Quilmes, Buenos Aires",59900,USD,168,117, 3,1,N/A,N/A
Casa,"Fincas De Hudson, Guillermo E Hudson, Berazategui, Buenos Aires",595000,USD,780,350, 6,4,35000,ARS
Casa,"Ingeniero Maschwitz, Escobar, Buenos Aires",145000,USD,1080,122, 5,2,N/A,N/A
Casa,"Mariano Acosta, Merlo, Buenos Aires",41900,USD,93,90, 4,1,N/A,N/A
Casa,"Monte Hermoso, Monte Hermoso, Buenos Aires",130000,USD,313,98, 4,2,N/A,N/A
Casa,"La Montura, Manuel Alberti, Pilar, Buenos Aires",270000,USD,800,200, 5,3,N/A,N/A
Casa,San,Solicitar,precio,180,170, 8,2,N/A,N/A
Casa,"El Palomar, Moron, Buenos Aires",200000,USD,478,194, 5,3,N/A,N/A
Casa,"General Rodriguez, General Rodriguez, Buenos Aires",45000,USD,840,60, 3,1,N/A,N/A
Casa,"La Estanzuela, La Calera, Colon,",169000,USD,259,171, 6,2,14000,ARS
Casa,"Villa Devoto, Capital Federal",340000,USD,265,184, 4,3,N/A,N/A
Casa,"Ciudadela, Tres De Febrero, Buenos Aires",115000,USD,260,145, 4,2,N/A,N/A
Casa,"Miralagos 2 0, Miralagos, La Plata, Buenos Aires  Solicitar precio",Solicitar,precio,240,200, 6,3,39000,ARS
Casa,"Pinamar, Pinamar, Buenos Aires",490000,USD,312,282.55, 6,4,N/A,N/A
Casa,"Bernal Este, Quilmes, Buenos Aires",81900,USD,120,110, 4,2,N/A,N/A
Casa,"Hurlingham, Hurlingham, Buenos Aires",190000,USD,208,116, 5,2,N/A,N/A
Casa,"Cordoba, Capital,",145000,USD,220,200, 8,2,N/A,N/A
Casa,"Rosario, Santa Fe",120000,USD,400,150, 4,1,N/A,N/A
Casa,"Fisherton, Rosario, Rosario, Santa Fe",270000,USD,256,156, 6,2,N/A,N/A
Casa,"Bermudas, Del Viso, Pilar, Buenos Aires",230000,USD,188,188, 6,3,26500,ARS
Casa,"Banfield, Lomas De Zamora, Buenos Aires",95000,USD,128,94, 3,1,N/A,N/A
Casa,"Monte Chingolo, Lanus, Buenos Aires",59000,USD,64,53, 3,1,N/A,N/A
Casa,"Pilar Del Este, Pilar, Pilar, Buenos Aires",99000,USD,375,80, 3,1,N/A,N/A
Casa,"Vila Marina Ii, Villanueva, Tigre, Buenos Aires",190000,USD,213,158, 5,2,N/A,N/A
Casa,"Ramos Mejia, La Matanza, Buenos Aires",345000,USD,407,397, 9,4,N/A,N/A
Casa,"Ramos Mejia, La Matanza, Buenos Aires",599000,USD,654,582,N/A,7,N/A,N/A
Casa,"Ramos Mejia, La Matanza, Buenos Aires",285000,USD,247,185, 4,3,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",88000,USD,382,206, 9,3,N/A,N/A
Casa,"Lujan, Lujan, Buenos Aires",213000,USD,3932,480, 4,3,N/A,N/A
Casa,"Villa Carlos Paz, Punilla,",66000,USD,150,103, 4,2,N/A,N/A
Casa,"Alberdi, Cordoba, Capital,",199999,USD,310,310, 6,4,N/A,N/A
Casa,"San Carlos Centro, Las Colonias, Santa Fe",38000,USD,361,196, 6,1,N/A,N/A
Casa,"Villa Devoto, Capital Federal",299000,USD,205,145, 4,2,N/A,N/A
Casa,"Villa Adelina, San Isidro, Buenos Aires",235000,USD,350,135, 4,1,N/A,N/A
Casa,"Rosario, Rosario, Santa Fe",86000,USD,140.1,124.05, 5,1,N/A,N/A
Casa,"Parque Chacabuco, Capital Federal",490000,USD,334,270, 5,2,N/A,N/A
Casa,"Abasto, Capital Federal",300000,USD,380,280, 5,3,N/A,N/A
Casa,"Hurlingham, Hurlingham, Buenos Aires",83900,USD,204,150, 4,3,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",84900,USD,116,89, 4,2,N/A,N/A
Casa,"Bernal Este, Quilmes, Buenos Aires",250000,USD,650,280, 4,2,N/A,N/A
Casa,"Caseros, Tres De Febrero, Buenos Aires",163000,USD,136,130, 4,1,N/A,N/A
Casa,"Jose Ingenieros, Tres De Febrero, Buenos Aires",120000,USD,185,133, 5,1,N/A,N/A
Casa,"Santa Isabel, Escobar, Buenos Aires",196000,USD,215,185, 5,2,12000,ARS
Casa,,99200,USD,2630,36, 2,2,N/A,N/A
Casa,"Merlo, Merlo, Buenos Aires",79990,USD,243,58, 4,1,N/A,N/A
Casa,"Miralagos, Coronel Brandsen, Buenos Aires  Solicitar precio 410",Solicitar,precio,410,350, 8,4,N/A,N/A
Casa,"Mi Barrio, Moreno, Moreno, Buenos Aires",60000,USD,245,165, 8,3,N/A,N/A
Casa,"Florencio Varela, Florencio Varela, Buenos Aires",170000,USD,220,200, 6,2,N/A,N/A
Casa,"Sarandi, Avellaneda, Buenos Aires",120000,USD,221.52,221.52, 5,3,N/A,N/A
Casa,"Saavedra, Capital Federal",299000,USD,218,200, 6,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",170000,USD,110,110, 7,1,N/A,N/A
Casa,"Villa Elisa, La Plata, Buenos Aires",199000,USD,2400,150, 6,2,N/A,N/A
Casa,"Franck, Las Colonias, Santa Fe",130000,USD,161,140, 3,1,N/A,N/A
Casa,"Ituzaingo, Ituzaingo, Buenos Aires",75000,USD,225,90, 4,2,N/A,N/A
Casa,"Carilo, Pinamar, Buenos Aires",249000,USD,190,160, 4,2,N/A,N/A
Casa,"Santa Teresita, De La Costa, Buenos Aires",39800,USD,89,64, 4,1,N/A,N/A
Casa,"Cardales, Campana, Buenos Aires",249000,USD,260,260, 4,3,28000,ARS
Casa,"Las Heras, Rosario, Rosario, Santa Fe",47500,USD,202,79, 6,1,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 135",Solicitar,precio,135,135, 4,1,N/A,N/A
Casa,"Puerto Gral San Martin, San Lorenzo, Santa Fe",78000,USD,135,120, 4,1,N/A,N/A
Casa,"Lisandro Olmos Etcheverry, La Plata, Buenos Aires",85000,USD,95,90, 5,1,N/A,N/A
Casa,"Lanus, Lanus, Buenos Aires",79000,USD,290,230, 4,3,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",189000,USD,320,150, 4,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",459000,USD,350,350, 7,3,N/A,N/A
Casa,"Palermo, Capital Federal",1850000,USD,650,550, 9,7,N/A,N/A
Casa,"Villa Elvira, La Plata, Buenos Aires",89000,USD,280,128, 4,2,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",165000,USD,214,210, 7,3,N/A,N/A
Casa,"Jardin, Cordoba, Capital,",220000,USD,735,559, 5,2,N/A,N/A
Casa,"Ciudad Jardin Del Palomar, Tres De Febrero, Buenos Aires",213000,USD,216,120, 4,2,N/A,N/A
Casa,"Victoria, San Fernando, Buenos Aires",530000,USD,591,390, 8,3,N/A,N/A
Casa,"La Plata, La Plata, Buenos Aires",64000,USD,95,95, 4,1,N/A,N/A
Casa,"Lanus, Lanus, Buenos Aires",139900,USD,316,127, 3,1,N/A,N/A
Casa,"Monje, San Jeronimo, Santa Fe",20000,USD,625,60, 3,1,N/A,N/A
Casa,"Villa Gobernador Galvez, Rosario, Santa Fe",49000,USD,172,106, 4,1,N/A,N/A
Casa,"Pilar, Pilar, Buenos Aires",169000,USD,466,170, 4,2,33000,ARS
Casa,"Matheu, Rosario, Rosario, Santa Fe",72000,USD,203,133, 4,2,N/A,N/A
Casa,"Nahue Malal, San Carlos De Bariloche, Bariloche,",177000,USD,120,120, 5,2,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",92000,USD,194,115, 4,1,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 270",Solicitar,precio,270,255, 5,1,N/A,N/A
Casa,"Boulogne, San Isidro, Buenos Aires",105000,USD,470,150, 7,3,N/A,N/A
Casa,"Manuel B Gonnet, La Plata, Buenos Aires",150000,USD,123,84, 4,1,N/A,N/A
Casa,"City Bell, La Plata, Buenos Aires",165000,USD,150,105, 3,1,N/A,N/A
Casa,"Fisherton, Rosario, Rosario, Santa Fe",161000,USD,290,118, 4,2,N/A,N/A
Casa,"Centro, Rosario, Rosario, Santa Fe",177235,USD,146.24,89.01, 4,2,N/A,N/A
Casa,"Segundas Colinas, Pilar, Pilar, Buenos Aires",180000,USD,169,123, 5,2,N/A,N/A
Casa,"Aires Del Llano, Santo Tome, Santa Fe Capital, Santa Fe  Solicitar precio 209",Solicitar,precio,209,134, 4,2,N/A,N/A
Casa,"San Salvador De Jujuy, Dr Manuel Belgrano, Jujuy",320000,USD,366.5,240, 8,2,N/A,N/A
Casa,"Ingeniero Maschwitz, Escobar, Buenos Aires",123900,USD,183,75, 3,1,N/A,N/A
Casa,"Centro, Reconquista, General Obligado, Santa Fe  Solicitar precio 421",Solicitar,precio,421,196, 6,1,N/A,N/A
Casa,"Bahia Blanca, Bahia Blanca, Buenos Aires",34900,USD,83,80, 5,1,N/A,N/A
Casa,"General Rodriguez, General Rodriguez, Buenos Aires",62000,USD,100.6,69, 3,1,N/A,N/A
Casa,"Funes, Rosario, Santa Fe",188000,USD,214.91,141.78, 4,2,N/A,N/A
Casa,La,260000,USD,1026,170, 3,3,48000,ARS
Casa,"Campana, Campana, Buenos Aires",138600,USD,191,183, 4,2,N/A,N/A
Casa,"Fisherton, Rosario, Rosario, Santa Fe",72000,USD,77,77, 5,1,N/A,N/A
Casa,"Santa Fe, Santa Fe Capital, Santa Fe  Solicitar precio 102",Solicitar,precio,102,95, 3,1,N/A,N/A
Casa,"Villa Elvira, La Plata, Buenos Aires",70000,USD,180,133, 4,1,N/A,N/A
Casa,"Azcuenaga, Rosario, Rosario, Santa Fe",132000,USD,237,213, 5,2,N/A,N/A
